Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
24,1,1,9,1,0.25,0,12.38
24,1,1,9.15,1,0.2,0,18.36
24,1,1,9.30,1,0.2,110,-77.96
24,1,1,9.45,1,0.25,0,21.25
24,1,1,10,1,0.2,15,41
24,1,1,10.15,1,0.1,0,28.68
24,1,1,10.30,1,0.2,0,23.6
24,1,1,10.45,1,0.25,150,-102.9
24,1,1,11,1,0.5,15,119.4
24,1,1,11.15,1,0.2,10,89.78
24,1,1,11.30,1,0.25,150,45.58
24,1,1,11.45,1,0.2,20,69.58
24,1,1,12,1,2,50,323.8
24,1,1,12.15,1,0.5,300,-51.65
24,1,1,12.30,1,0.2,6.67,160.51
24,1,1,12.45,1,0.25,0,280.3
24,1,1,13,1,0.1,75.01,326.27
24,1,1,13.15,1,0.2,200,-67.04
24,1,1,13.30,1,0.25,145,34.08
24,1,1,13.45,1,0.2,220,-7.6
24,1,1,14,1,0.1,13.9,275.26
24,1,1,14.15,1,0.25,260,-57.8
24,1,1,14.30,1,0.2,0,159.68
24,1,1,14.45,1,0.5,180,-6.75
24,1,1,15,1,1,0,281.5
24,1,1,15.15,1,0.1,202.86,-52.42
24,1,1,15.30,1,0.25,0,157.68
24,1,1,15.45,1,0.5,10,199.2
24,1,1,16,1,1,0,294.7
24,1,1,16.15,1,0.2,220,-85.62
24,1,1,16.30,1,0.25,0,223.4
24,1,1,16.45,1,0.2,20,72.92
24,1,1,17,1,0.1,0,292.9
24,1,1,17.15,1,0.25,0,139.53
24,1,1,17.30,1,0.2,0,91.98
24,1,1,17.45,1,0.5,50,107.1
24,1,1,18,1,2,1.00000,-764.6
24,1,1,18.15,1,0.1,200,-96
24,1,1,18.30,1,0.25,125,28.68
24,1,1,18.45,1,0.5,0,144.9
24,1,1,19,1,2,50,263.4
24,1,1,19.15,1,1,23.33,143.27
24,1,1,19.30,1,0.2,0,53.2
24,1,1,19.45,1,1,70,45.7
24,1,1,20,1,0.2,500,-126.92
24,1,1,20.15,1,0.1,0,93.03
24,1,1,20.30,1,0.25,350,-270.48
24,1,1,20.45,1,0.05,0,63.11
24,1,1,21,1,2,100,-41.8
24,1,1,21.15,1,0.1,0,18.81
24,1,1,21.30,1,0.25,0,32.4
24,1,1,21.45,1,0.05,7.5,12.53
24,1,1,22,1,2,250,-149.2
24,1,1,22.15,1,0.1,0,45
24,1,1,22.30,1,1,250,-189.6
24,1,1,22.45,1,0.1,10,31.4
24,1,1,23,1,0.25,0,9.9
24,1,1,23.15,1,0.2,0,6.48
24,1,1,23.30,1,0.1,0,5.4
24,1,1,23.45,1,0.25,20,-15.5
24,1,1,23.59,1,0.05,130,-116.05
25,2,1,9,1,0.25,50,-15.13
25,2,1,9.10,1,0.5,0,21.15
25,2,1,9.20,1,0.2,0,17.82
25,2,1,9.30,1,0.2,55,-25.84
25,2,1,9.40,1,0.5,25,-4.3
25,2,1,9.50,1,0.25,0,31.05
25,2,1,10,1,0.2,0,36
25,2,1,10.10,1,0.1,0,30.78
25,2,1,10.20,1,0.2,130,-112.54
25,2,1,10.30,1,0.5,0,12.15
25,2,1,10.40,1,0.25,7.5,24.68
25,2,1,10.50,1,0.1,125,-84.68
25,2,1,11,1,0.5,30,59
25,2,1,11.15,1,0.2,5,40.98
25,2,1,11.30,1,0.25,0,99.6
25,2,1,11.45,1,0.2,20,28.8
25,2,1,12,1,2,0,379
25,2,1,12.15,1,0.5,130,-82.65
25,2,1,12.30,1,0.25,125,-58.38
25,2,1,12.45,1,0.5,150,20.4
25,2,1,13,1,1,250,-79.9
25,2,1,13.15,1,0.25,140,-8.8
25,2,1,13.30,1,0.5,145,6.45
25,2,1,13.45,1,0.25,140,-17.45
25,2,1,14,1,1,250,-123.3
25,2,1,14.15,1,0.5,170,-41.45
25,2,1,14.30,1,0.25,145,-13.13
25,2,1,14.45,1,0.5,170,-63.2
25,2,1,15,1,1,250.01,-108.71
25,2,1,15.20,1,0.25,150,-24.68
25,2,1,15.40,1,0.1,140,-21.89
25,2,1,16,1,0.5,180,-47.1
25,2,1,16.20,1,0.25,160,-6.43
25,2,1,16.40,1,0.5,180,-25.7
25,2,1,17,1,1,300,-35.4
25,2,1,17.15,1,0.1,135,15.95
25,2,1,17.30,1,0.2,160,43.44
25,2,1,17.45,1,0.5,240.01,21.24
25,2,1,18,1,2,600,105.4
25,2,1,18.15,1,0.5,250.01,46.94
25,2,1,18.30,1,1,380,-6.7
25,2,1,18.45,1,0.5,250,-1.6
25,2,1,19,1,2,600,20.6
25,2,1,19.15,1,0.5,250,9
25,2,1,19.30,1,1,350,80.2
25,2,1,19.45,1,0.5,250,-22.8
25,2,1,20,1,2,600,-76.6
25,2,1,20.15,1,0.5,240,-31.2
25,2,1,20.30,1,1,360,-46.4
25,2,1,20.45,1,0.25,180,-36.15
25,2,1,21,1,0.5,250,-127.65
25,2,1,21.15,1,0.25,150,-85.4
25,2,1,21.30,1,0.5,200,-118.5
25,2,1,21.45,1,0.25,150,-75.73
25,2,1,22,1,2,100,61.4
25,2,1,22.10,1,0.1,300,-194.12
25,2,1,22.20,1,0.5,0,61.3
25,2,1,22.30,1,2,450,-350.8
25,2,1,22.40,1,1,350,-259.9
25,2,1,22.50,1,0.2,170,-109.84
25,2,1,23,1,0.25,0,97.6
25,2,1,23.10,1,0.2,170,-99.58
25,2,1,23.20,1,0.25,60,1.7
25,2,1,23.30,1,0.1,0,45.58
25,2,1,23.45,1,0.25,40,46.45
25,2,1,23.59,1,0.05,130,-43.62
26,3,1,8,1,0.2,0,28.02
26,3,1,8.20,1,0.25,0,14.18
26,3,1,8.40,1,0.5,10,11.2
26,3,1,9,1,0.25,100,-63.55
26,3,1,9.10,1,0.5,0,20.7
26,3,1,9.20,1,0.2,0,13.5
26,3,1,9.30,1,0.25,0,19.8
26,3,1,9.40,1,0.5,0,24.3
26,3,1,9.50,1,0.25,7.5,25.8
26,3,1,10,1,0.2,0,35.34
26,3,1,10.10,1,0.1,2.5,23.83
26,3,1,10.20,1,0.2,0,55.18
26,3,1,10.30,1,0.5,120,-66
26,3,1,10.40,1,0.25,0,60.33
26,3,1,10.50,1,0.1,125,-73.11
26,3,1,11,1,0.5,0,79.25
26,3,1,11.15,1,0.2,10,100.2
26,3,1,11.30,1,0.25,50,100.45
26,3,1,11.45,1,0.2,66.67,61.27
26,3,1,12,1,2,1.00000,-540
26,3,1,12.15,1,0.5,130,-48.3
26,3,1,12.30,1,0.25,125,-23.55
26,3,1,12.45,1,0.5,150,-55.95
26,3,1,13,1,1,250,-57
26,3,1,13.15,1,0.25,140,-27
26,3,1,13.30,1,0.5,144.99,-35.19
26,3,1,13.45,1,0.25,140,40.1
26,3,1,14,1,1,250,-63.6
26,3,1,14.15,1,0.5,170,-12
26,3,1,14.30,1,0.25,145,-3.35
26,3,1,14.45,1,0.5,170,42.75
26,3,1,15,1,1,250,-9.5
26,3,1,15.20,1,0.25,150,43.43
26,3,1,15.40,1,0.1,140,58
26,3,1,16,1,0.5,180,-8.1
26,3,1,16.20,1,0.25,160,-15.55
26,3,1,16.40,1,0.5,180,-51.75
26,3,1,17,1,1,300,-46.1
26,3,1,17.15,1,0.1,135,10.83
26,3,1,17.30,1,0.2,160,6.78
26,3,1,17.45,1,0.5,240,54.6
26,3,1,18,1,2,600,93.8
26,3,1,18.15,1,0.5,250,117.5
26,3,1,18.30,1,1,380,81.9
26,3,1,18.45,1,0.5,250,-25.85
26,3,1,19,1,2,600,497
26,3,1,19.15,1,0.5,250,-7.65
26,3,1,19.30,1,1,350,76
26,3,1,19.45,1,0.5,250,31.35
26,3,1,20,1,2,600,74.8
26,3,1,20.15,1,0.5,240,51.05
26,3,1,20.30,1,1,360,122.3
26,3,1,20.45,1,0.25,180,82.73
26,3,1,21,1,0.5,250,-9.7
26,3,1,21.15,1,0.25,150,33.05
26,3,1,21.30,1,0.5,200,-72.6
26,3,1,21.45,1,0.25,150,8
26,3,1,22,1,2,100,437.4
26,3,1,22.10,1,0.1,0,124.18
26,3,1,22.20,1,0.5,0,49.7
26,3,1,22.30,1,2,0,77.8
26,3,1,22.40,1,1,50,18.4
26,3,1,22.50,1,0.2,170,-128.56
26,3,1,23,1,0.25,0,46.9
26,3,1,23.10,1,0.2,0,32.04
26,3,1,23.20,1,0.25,170,-111.05
26,3,1,23.30,1,0.1,0,47.7
26,3,1,23.45,1,0.25,0,57.83
26,3,1,23.59,1,0.05,137.5,-78.46
27,4,1,8,1,0.1,0,18.5
27,4,1,8.20,1,0.25,0,14.45
27,4,1,8.40,1,0.5,0,9.9
27,4,1,9,1,0.25,3.75,28.03
27,4,1,9.15,1,0.2,0,13.38
27,4,1,9.30,1,0.2,15,2.92
27,4,1,9.45,1,0.25,0,52.85
27,4,1,10,1,0.2,0,41.66
27,4,1,10.10,1,0.1,0,16.88
27,4,1,10.20,1,0.2,0,21.1
27,4,1,10.30,1,0.5,0,27.05
27,4,1,10.40,1,0.25,0,60.63
27,4,1,10.50,1,0.1,5,36.73
27,4,1,11,1,0.5,320,-154.5
27,4,1,11.15,1,0.2,0,96.7
27,4,1,11.30,1,0.25,165,-26.63
27,4,1,11.45,1,0.2,0,82.72
27,4,1,12,1,2,1.10000,-733.6
27,4,1,12.15,1,0.5,130,-51.2
27,4,1,12.30,1,0.25,125,-3.93
27,4,1,12.45,1,0.5,150,-29.9
27,4,1,13,1,1,250,-13.1
27,4,1,13.15,1,0.25,140,-20
27,4,1,13.30,1,0.5,145,-22.95
27,4,1,13.45,1,0.25,140,-37.98
27,4,1,14,1,1,250,-66.1
27,4,1,14.15,1,0.5,170,-43.9
27,4,1,14.30,1,0.25,145,-28.35
27,4,1,14.45,1,0.5,170,-24.35
27,4,1,15,1,1,250,-91.5
27,4,1,15.20,1,0.25,150,-40.03
27,4,1,15.40,1,0.1,140,-1.95
27,4,1,16,1,0.5,180,-22.45
27,4,1,16.20,1,0.25,160,-24.93
27,4,1,16.40,1,0.5,180,-52.95
27,4,1,17,1,1,300,67.1
27,4,1,17.15,1,0.1,135,29.42
27,4,1,17.30,1,0.2,160,33.1
27,4,1,17.45,1,0.5,240,-2.85
27,4,1,18,1,2,600,131
27,4,1,18.15,1,0.5,250,56.85
27,4,1,18.30,1,1,380,196.1
27,4,1,18.45,1,0.5,250,83
27,4,1,19,1,2,600,252.6
27,4,1,19.15,1,0.5,250,91.2
27,4,1,19.30,1,1,350,249
27,4,1,19.45,1,0.5,250.01,85.39
27,4,1,20,1,2,600,97.8
27,4,1,20.15,1,0.5,240,48.55
27,4,1,20.30,1,1,360,191.7
27,4,1,20.45,1,0.25,180,-16.78
27,4,1,21,1,0.5,250,-3.6
27,4,1,21.15,1,0.25,150,10.53
27,4,1,21.30,1,0.5,200.01,-27.61
27,4,1,21.45,1,0.25,150,4.65
27,4,1,22,1,2,100,418
27,4,1,22.10,1,0.1,300,-205.25
27,4,1,22.20,1,0.5,125,-73.6
27,4,1,22.30,1,2,400,-313.4
27,4,1,22.40,1,1,150,-57.2
27,4,1,22.50,1,0.2,165,-117.78
27,4,1,23,1,0.25,300,-206.15
27,4,1,23.10,1,0.2,145,-70.78
27,4,1,23.20,1,0.25,85,-30.25
27,4,1,23.30,1,0.1,125,-87.02
27,4,1,23.45,1,0.25,190,-123.15
27,4,1,23.59,1,0.05,145,-60.38
28,5,1,8,1,0.1,72.5,-57.6
28,5,1,8.20,1,0.25,75,-47.5
28,5,1,8.40,1,0.5,5,15.3
28,5,1,9,1,0.25,20,16.68
28,5,1,9.15,1,0.2,67.5,-40.5
28,5,1,9.30,1,0.2,0,13.5
28,5,1,9.45,1,0.25,125,-77.63
28,5,1,10,1,0.2,22.5,54
28,5,1,10.10,1,0.1,135,-91.8
28,5,1,10.20,1,0.2,0,34.22
28,5,1,10.30,1,0.5,0,23.5
28,5,1,10.40,1,0.25,0,48.85
28,5,1,10.50,1,0.1,7.5,25.31
28,5,1,11,1,0.5,0,127.2
28,5,1,11.15,1,0.2,170,-90.72
28,5,1,11.30,1,0.25,270,-104.08
28,5,1,11.45,1,0.2,40,181.7
28,5,1,12,1,2,100,560.6
28,5,1,12.15,1,0.5,130,15.2
28,5,1,12.30,1,0.25,125,47.35
28,5,1,12.45,1,0.5,150,40.15
28,5,1,13,1,1,250,-15.9
28,5,1,13.15,1,0.25,140,34.8
28,5,1,13.30,1,0.5,145,-68
28,5,1,13.45,1,0.25,140,-51.95
28,5,1,14,1,1,250,-97.2
28,5,1,14.15,1,0.5,170,-42.6
28,5,1,14.30,1,0.25,145,-30.9
28,5,1,14.45,1,0.5,170,6.7
28,5,1,15,1,1,250,-12.4
28,5,1,15.20,1,0.25,150,3.98
28,5,1,15.40,1,0.1,140,68.41
28,5,1,16,1,0.5,180,52.1
28,5,1,16.20,1,0.25,160,19.63
28,5,1,16.40,1,0.5,180,20.5
28,5,1,17,1,1,300,83.3
28,5,1,17.15,1,0.1,135,32.85
28,5,1,17.30,1,0.2,160,29.22
28,5,1,17.45,1,0.5,240.01,75.99
28,5,1,18,1,2,600,91.4
28,5,1,18.15,1,0.5,250,-52.8
28,5,1,18.30,1,1,380,159.3
28,5,1,18.45,1,0.5,250,81.35
28,5,1,19,1,2,600,315
28,5,1,19.15,1,0.5,250,156.1
28,5,1,19.30,1,1,350,59.9
28,5,1,19.45,1,0.5,250,78.55
28,5,1,20,1,2,600,68.6
28,5,1,20.25,1,3.944703143,5.00000,-331.18
28,5,1,20.45,1,0.25,180,112.3
28,5,1,21,1,0.5,250,79.15
28,5,1,21.15,1,0.25,150,91.75
28,5,1,21.30,1,0.5,200,-27.1
28,5,1,21.45,1,0.25,150,-33.18
28,5,1,22,1,2,50,442.2
28,5,1,22.10,1,0.1,0,175.06
28,5,1,22.20,1,0.5,0,208.3
28,5,1,22.30,1,2,0,214.8
28,5,1,22.40,1,1,120,-17
28,5,1,22.50,1,0.2,26.67,46.15
28,5,1,23,1,0.25,280,-171.2
28,5,1,23.10,1,0.2,20,9.88
28,5,1,23.20,1,0.25,0,36.68
28,5,1,23.30,1,0.1,0,29.79
28,5,1,23.45,1,0.25,95,-16.53
28,5,1,23.59,1,0.05,8.16,117.11
29,6,1,8,1,0.1,70,-56.59
29,6,1,8.20,1,0.25,0,5.4
29,6,1,8.40,1,0.5,0,10
29,6,1,9,1,0.25,0,20.45
29,6,1,9.15,1,0.2,0,15.4
29,6,1,9.30,1,0.2,25,27.5
29,6,1,9.45,1,0.25,5,31.9
29,6,1,10,1,0.2,85,-15.06
29,6,1,10.10,1,0.1,60,-0.6
29,6,1,10.20,1,0.2,65,-23.96
29,6,1,10.30,1,0.5,0,18.1
29,6,1,10.40,1,0.25,165,-117.65
29,6,1,10.50,1,0.1,0,45.52
29,6,1,11,1,0.5,330,-237.85
29,6,1,11.15,1,0.2,0,101.14
29,6,1,11.30,1,0.25,250,-149.68
29,6,1,11.45,1,0.2,100,49.28
29,6,1,12,1,2,0,336.4
29,6,1,12.15,1,0.5,0,213
29,6,1,12.30,1,0.2,0,75.66
29,6,1,12.45,1,0.25,250,-127.8
29,6,1,13,1,0.1,50,162.13
29,6,1,13.15,1,0.2,200,-66.64
29,6,1,13.30,1,0.25,250,-87.45
29,6,1,13.45,1,0.2,0,176.54
29,6,1,14,1,0.1,50,221.2
29,6,1,14.15,1,0.25,250,-61.95
29,6,1,14.30,1,0.2,0,108.7
29,6,1,14.45,1,0.5,0,111.55
29,6,1,15,1,1,0,314.5
29,6,1,15.15,1,0.1,4,129.92
29,6,1,15.30,1,0.25,0,88.73
29,6,1,15.45,1,0.5,20,206.2
29,6,1,16,1,1,75,233
29,6,1,16.15,1,0.2,200,-76.06
29,6,1,16.30,1,0.25,20,115.98
29,6,1,16.45,1,0.2,200,-140.14
29,6,1,17,1,0.1,25,258.64
29,6,1,17.15,1,0.25,0,71.58
29,6,1,17.30,1,0.2,0,56.88
29,6,1,17.45,1,0.5,180,-72.2
29,6,1,18,1,2,0,415.4
29,6,1,18.15,1,0.1,0,88.75
29,6,1,18.30,1,0.25,0,101.48
29,6,1,18.45,1,0.5,16.67,157.13
29,6,1,19,1,2,0,144.4
29,6,1,19.15,1,1,40,57.7
29,6,1,19.30,1,0.2,300,-228.06
29,6,1,19.45,1,1,0,87.6
29,6,1,20,1,0.2,260,-65.7
29,6,1,20.15,1,0.1,1.67,97.83
29,6,1,20.30,1,0.25,370,-311.45
29,6,1,20.45,1,0.05,0,34.03
29,6,1,21,1,2,0,58.6
29,6,1,21.15,1,0.1,0,23.49
29,6,1,21.30,1,0.25,0,58.65
29,6,1,21.45,1,0.05,15,18.83
29,6,1,22,1,1.842105263,0,66
29,6,1,22.10,1,0.1,0,62.2
29,6,1,22.20,1,0.5,0,25.9
29,6,1,22.30,1,2,50,-9.6
29,6,1,22.40,1,1,50,-26.6
29,6,1,22.50,1,0.2,0,17.2
29,6,1,23,1,0.25,250,-212.53
29,6,1,23.10,1,0.2,0,12.36
29,6,1,23.20,1,0.25,70,-56
29,6,1,23.30,1,0.1,0,16.2
29,6,1,23.45,1,0.25,30,-17.53
29,6,1,23.59,1,0.05,65,-40.76
30,7,1,0.10,0,0.2,87.5,-72.1
30,7,1,0.20,0,0.25,0,12.5
30,7,1,0.30,0,0.1,55,-40.3
30,7,1,0.40,0,0.2,0,17.8
30,7,1,0.50,0,0.25,120,-95.5
30,7,1,1,0,0.1,10,14.5
30,7,1,9,0,0.25,15,33.33
30,7,1,9.10,0,0.5,10,22.05
30,7,1,9.20,0,0.2,52.5,-5.5
30,7,1,9.30,0,0.2,15,26.04
30,7,1,9.40,0,0.5,0,25.8
30,7,1,9.50,0,0.25,0,45.78
30,7,1,10,0,0.2,22.5,59.98
30,7,1,10.10,0,0.1,0,58.59
30,7,1,10.20,0,0.2,0,80.5
30,7,1,10.30,0,0.5,0,23.85
30,7,1,10.40,0,0.25,30,22.98
30,7,1,10.50,0,0.1,131,-42.92
30,7,1,11,0,0.5,30,96.45
30,7,1,11.15,0,0.2,0,61.14
30,7,1,11.30,0,0.25,250,-123.83
30,7,1,11.45,0,0.2,20,84.62
30,7,1,12,0,2,0,481
30,7,1,12.15,0,0.5,160,-16.1
30,7,1,12.30,0,0.25,150,-19.23
30,7,1,12.45,0,0.5,160,102.3
30,7,1,13,0,1,300,0.8
30,7,1,13.15,0,0.25,155,09.05
30,7,1,13.30,0,0.5,165,-12.8
30,7,1,13.45,0,0.25,155,35.98
30,7,1,14,0,0.1,145,189.02
30,7,1,14.15,0,0.5,170,99.05
30,7,1,14.30,0,0.25,160,81.2
30,7,1,14.45,0,0.5,1.48020,-1.13020
30,7,1,15,0,0.2,155,39.08
30,7,1,15.20,0,0.25,165,136.65
30,7,1,15.40,0,0.1,150,98.88
30,7,1,16,0,0.5,190,75.25
30,7,1,16.20,0,0.25,170,-21.8
30,7,1,16.40,0,0.2,195,49.76
30,7,1,17,0,0.2,700,456.76
30,7,1,17.15,0,0.1,160.01,171.64
30,7,1,17.30,0,0.1,599.98,499.3
30,7,1,17.45,0,0.5,240,108.35
30,7,1,18,0,1,1.20000,468.5
30,7,1,18.15,0,0.5,300,111.6
30,7,1,18.30,0,0.1,600,483.9
30,7,1,18.45,0,0.5,300,86.9
30,7,1,19,0,2,1.20000,23
30,7,1,19.15,0,0.5,300,10.7
30,7,1,19.30,0,0.1,600,56.55
30,7,1,19.45,0,0.5,300,1.55
30,7,1,20,0,0.2,600,148.04
30,7,1,20.15,0,0.5,240,39.65
30,7,1,20.30,0,1,300,-35.1
30,7,1,20.45,0,0.25,180,24.5
30,7,1,21,0,0.5,250,9.65
30,7,1,21.15,0,0.25,180,-97.23
30,7,1,21.30,0,0.5,240,-141.35
30,7,1,21.45,0,0.25,180,-106.95
30,7,1,22,0,2,0,280.8
30,7,1,22.10,0,0.1,50,49.41
30,7,1,22.20,0,0.5,50,40.15
30,7,1,22.30,0,2,0,95.4
30,7,1,22.40,0,1,25,76.1
30,7,1,22.50,0,0.2,170,-76.46
30,7,1,23,0,0.25,20,94.4
30,7,1,23.10,0,0.2,0,95.34
30,7,1,23.20,0,0.25,45,42.15
30,7,1,23.30,0,0.1,136.5,-31.92
30,7,1,23.45,0,0.25,20,54.58
30,7,1,23.59,0,0.05,0,124.19
31,1,1,0.15,0,0.2,135,-60.46
31,1,1,0.30,0,0.1,0,52.07
31,1,1,0.45,0,0.2,10,40.68
31,1,1,1,0,0.1,0,35.07
31,1,1,9,0,0.25,50,-27.25
31,1,1,9.15,0,0.2,18.34,25.08
31,1,1,9.30,0,0.2,10,38.08
31,1,1,9.45,0,0.25,0,46.58
31,1,1,10,0,0.2,7.5,69.54
31,1,1,10.15,0,0.1,127.5,-60.81
31,1,1,10.30,0,0.2,7.5,69.08
31,1,1,10.45,0,0.25,180,-89.28
31,1,1,11,0,0.5,300,-45.1
31,1,1,11.15,0,0.2,200,-24.08
31,1,1,11.30,0,0.25,0,169.3
31,1,1,11.45,0,0.2,20,87.42
31,1,1,12,0,2,0,402.6
31,1,1,12.15,0,0.5,10,161.9
31,1,1,12.30,0,0.2,210,-95.22
31,1,1,12.45,0,0.25,0,194.95
31,1,1,13,0,0.1,100,166.57
31,1,1,13.15,0,0.2,205,-65.72
31,1,1,13.30,0,0.25,265,-33.85
31,1,1,13.45,0,0.2,210,-27.2
31,1,1,14,0,0.1,450,-134.29
31,1,1,14.15,0,0.25,300,-150.58
31,1,1,14.30,0,0.2,5,90.12
31,1,1,14.45,0,0.5,30,196.25
31,1,1,15,0,1,100,166.7
31,1,1,15.15,0,0.1,0,167.83
31,1,1,15.30,0,0.25,270,-134.53
31,1,1,15.45,0,0.5,30,117.6
31,1,1,16,0,1,50,187.5
31,1,1,16.15,0,0.2,200,-124.46
31,1,1,16.30,0,0.25,40,20.03
31,1,1,16.45,0,0.2,240,-131.96
31,1,1,17,0,0.1,100,255.75
31,1,1,17.15,0,0.25,0,186.43
31,1,1,17.30,0,0.2,4,134.2
31,1,1,17.45,0,0.5,330,-111.95
31,1,1,18,0,2,0,322.6
31,1,1,18.15,0,0.1,20,53.29
31,1,1,18.30,0,0.25,0,113.7
31,1,1,18.45,0,0.5,0,297.65
31,1,1,19,0,2,100,377.6
31,1,1,19.15,0,1,550,-296.6
31,1,1,19.30,0,0.2,300,-150.98
31,1,1,19.45,0,1,650,-331.5
31,1,1,20,0,0.2,0,481.22
31,1,1,20.15,0,0.1,0,138.64
31,1,1,20.30,0,0.25,350,-150.75
31,1,1,20.45,0,0.05,0,73.62
31,1,1,21,0,2,550,-389.4
31,1,1,21.15,0,0.1,20,-4.25
31,1,1,21.30,0,0.25,290,-208.63
31,1,1,21.45,0,0.05,55,-11.13
31,1,1,22,0,2,50,27.4
31,1,1,22.15,0,0.1,0,36
31,1,1,22.30,0,1,50,29.5
31,1,1,22.45,0,0.1,0,27.45
31,1,1,23,0,0.25,0,34.65
31,1,1,23.15,0,0.2,0,10
31,1,1,23.30,0,0.1,0,10
31,1,1,23.45,0,0.25,0,5
31,1,1,23.59,0,0,0,0
1,2,1,9,0,0.25,0,17.55
1,2,1,9.10,0,0.5,0,39.15
1,2,1,9.20,0,0.2,15,04.08
1,2,1,9.30,0,0.2,25,19.6
1,2,1,9.40,0,0.5,0,36.5
1,2,1,9.50,0,0.25,0,30.43
1,2,1,10,0,0.2,0,19.26
1,2,1,10.10,0,0.1,0,18.45
1,2,1,10.20,0,0.2,0,18.36
1,2,1,10.30,0,0.5,5,13.45
1,2,1,10.40,0,0.25,0,30.85
1,2,1,10.50,0,0.1,0,15.13
1,2,1,11,0,0.5,345,-258.35
1,2,1,11.15,0,0.2,150,-131.24
1,2,1,11.30,0,0.25,0,90.05
1,2,1,11.45,0,0.2,0,92.88
1,2,1,12,0,2,0,423.4
1,2,1,12.15,0,0.5,130,-73.15
1,2,1,12.30,0,0.25,125,-47.08
1,2,1,12.45,0,0.5,150,-64.45
1,2,1,13,0,1,250,-94.1
1,2,1,13.15,0,0.25,140,-45.18
1,2,1,13.30,0,0.5,145,-71.2
1,2,1,13.45,0,0.25,140,-74.4
1,2,1,14,0,1,250,-147.1
1,2,1,14.15,0,0.5,170,7.7
1,2,1,14.30,0,0.25,145,-17.3
1,2,1,14.45,0,0.5,170,17.5
1,2,1,15,0,1,250,1.7
1,2,1,15.20,0,0.25,150,-62.38
1,2,1,15.40,0,0.1,140,-42.65
1,2,1,16,0,0.5,180,-9.5
1,2,1,16.20,0,0.25,160,-46.55
1,2,1,16.40,0,0.5,180,-14.1
1,2,1,17,0,1,300,85.5
1,2,1,17.15,0,0.1,135,35.72
1,2,1,17.30,0,0.2,160,47.78
1,2,1,17.45,0,0.5,240.01,-32.41
1,2,1,18,0,2,600,-62
1,2,1,18.15,0,0.5,250,-63.85
1,2,1,18.30,0,1,380,-67
1,2,1,18.45,0,0.5,250,-61.2
1,2,1,19,0,2,600,7.2
1,2,1,19.15,0,0.5,250.01,-85.21
1,2,1,19.30,0,1,350,-157.9
1,2,1,19.45,0,0.5,250,-67.3
1,2,1,20,0,2,600,-333.2
1,2,1,20.15,0,0.5,240,-92.7
1,2,1,20.30,0,1,360,-103.8
1,2,1,20.45,0,0.25,180,-14.23
1,2,1,21,0,0.5,250,-59.3
1,2,1,21.15,0,0.25,150,-85.75
1,2,1,21.30,0,0.5,200,-69.15
1,2,1,21.45,0,0.25,150,-63.68
1,2,1,22,0,1.951456311,100,87.5
1,2,1,22.10,0,0.1,312.5,-181.65
1,2,1,22.20,0,0.5,35,162.1
1,2,1,22.30,0,2,50,62.4
1,2,1,22.40,0,1,370,-291.7
1,2,1,22.50,0,0.2,0,136.18
1,2,1,23,0,0.25,30,140.15
1,2,1,23.10,0,0.2,0,99.48
1,2,1,23.20,0,0.25,30,31.45
1,2,1,23.30,0,0.1,0,22.5
1,2,1,23.45,0,0.25,0,11.25
1,2,1,23.59,0,0.05,65,-40.25
2,3,1,8,1,0.2,70,-68.2
2,3,1,8.20,1,0.25,0,4.73
2,3,1,8.40,1,0.5,42.5,-21.35
2,3,1,9,1,0.25,100,-65.35
2,3,1,9.10,1,0.5,0,15.75
2,3,1,9.20,1,0.2,0,28.8
2,3,1,9.30,1,0.25,113.75,-87.43
2,3,1,9.40,1,0.5,5,6.95
2,3,1,9.50,1,0.25,0,11.48
2,3,1,10,1,0.2,0,13.24
2,3,1,10.10,1,0.1,0,16.07
2,3,1,10.20,1,0.2,0,8.66
2,3,1,10.30,1,0.5,0,60.55
2,3,1,10.40,1,0.25,3.75,35.35
2,3,1,10.50,1,0.1,0,17.29
2,3,1,11,1,0.5,30,59.7
2,3,1,11.15,1,0.2,56.67,-2.89
2,3,1,11.30,1,0.25,50,90.95
2,3,1,11.45,1,0.2,240,-117.4
2,3,1,12,1,2,0,349
2,3,1,12.15,1,0.5,130,-17.75
2,3,1,12.30,1,0.25,125,29.2
2,3,1,12.45,1,0.5,150,-23.85
2,3,1,13,1,1,250,-22.5
2,3,1,13.15,1,0.25,140,0.6
2,3,1,13.30,1,0.5,145,-14.1
2,3,1,13.45,1,0.25,140,-25.18
2,3,1,14,1,1,250,-11.9
2,3,1,14.15,1,0.5,170,68.8
2,3,1,14.30,1,0.25,145,39.45
2,3,1,14.45,1,0.5,170,-20.75
2,3,1,15,1,1,250,-74.1
2,3,1,15.20,1,0.25,150,-28.93
2,3,1,15.40,1,0.1,140,-2.18
2,3,1,16,1,0.5,180,-9.85
2,3,1,16.20,1,0.25,160,-2
2,3,1,16.40,1,0.5,180,7.2
2,3,1,17,1,1,300,76.6
2,3,1,17.15,1,0.1,135,25.3
2,3,1,17.30,1,0.2,160,72.68
2,3,1,17.45,1,0.5,240,16.7
2,3,1,18,1,2,600,35.8
2,3,1,18.15,1,0.5,250,-0.95
2,3,1,18.30,1,1,380,51.6
